"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Gm15825",1.66787313888045,-1.52915879173177,2.88524819199318,-0.529992115054547,0.596117397713322,NA,"Gm15825",2.07963800279393
"Tfap2d",0.729824272175591,-0.801830099048705,4.32433715317427,-0.185422660316882,0.852897536224583,NA,"Tfap2d",1.79149014920533
"Pkhd1",7.69672697855511,-3.4573784864957,1.56510349353208,-2.20904144728039,0.0271717581549446,NA,"Pkhd1",17.3338777211859
"Mcm3",36.9524126935138,1.01795596232359,0.806026334375614,1.26293139431002,0.20661383627511,NA,"Mcm3",9.19073368667545
"6720483E21Rik",6.21929948461417,-0.0824876876982549,1.7843944105465,-0.0462272730797178,0.963129104931879,NA,"6720483E21Rik",5.74248064306096
"Paqr8",398.168097609327,-0.264363875890421,0.322989776838478,-0.818489917786548,0.413077496719872,0.984088724046838,"Paqr8",435.877495911008
"Efhc1",14.7320817524656,-0.513274922044865,1.04898715042888,-0.489305252056719,0.624625603318518,NA,"Efhc1",15.5758121381469
"Tram2",14.780434384443,-0.185074472059485,1.07084788011012,-0.17282984399283,0.862785177914258,NA,"Tram2",6.47164991793114
"Gm2693",0.744515774027782,0.795277604361629,4.27021871374288,0.186238143213176,0.852258013215572,NA,"Gm2693",0.702595824723547
"Tmem14a",135.204513347686,0.0766402245890519,0.348064948743843,0.220189435522434,0.825723623969721,0.990857204604815,"Tmem14a",150.936504298778
"Gsta3",53.7051936123631,1.08409288863,1.26590284256629,0.85637921977668,0.391788055054481,0.981536475938144,"Gsta3",2.4476481982389
"Kcnq5",446.111486111983,-0.061954577573939,0.267921881985243,-0.231241200288939,0.81712742403426,0.990857204604815,"Kcnq5",571.418203055144
"Gm7658",0.694949747465697,0.442101173812994,4.00889450558127,0.110280071774773,0.912187261276171,NA,"Gm7658",0.351297912361774
"Rims1",1053.5538906484,-0.163739106859721,0.266260570764737,-0.614958145659494,0.538582361545862,0.986508139534287,"Rims1",1245.65024363452
"Ogfrl1",308.221911395616,-0.117083121748945,0.276005881683793,-0.424205169232885,0.671416191259805,0.988710444196098,"Ogfrl1",333.659776550359
"B3gat2",118.570636255566,0.334368600840165,0.543948440402719,0.614706424367374,0.538748616381919,0.986508139534287,"B3gat2",140.494141552864
"Smap1",1634.32126600836,-0.241707144398677,0.235549563264798,-1.02614133963372,0.304824966793745,0.959599104417019,"Smap1",2121.3864543366
"Sdhaf4",259.413597472909,0.727150962030155,0.357060788475169,2.03649066349587,0.0417011096861333,0.772175322674652,"Sdhaf4",218.858866508575
"Fam135a",191.323313183454,-0.0906761349366897,0.372187820435878,-0.243630043644354,0.807517357814453,0.990857204604815,"Fam135a",180.630337056431
"Gm37580",2.46683603136356,-0.101578347177583,2.06039874896466,-0.0493003343302481,0.960679953086458,NA,"Gm37580",2.06292571971074
"Col9a1",18.7170967466129,1.00100122017685,0.904206822443432,1.10704895752926,0.268272762031903,NA,"Col9a1",15.6525224375431
"Col19a1",134.96912918846,-0.593245650680432,0.522658979925724,-1.13505301442394,0.256353106435052,0.955566959426216,"Col19a1",185.843627855954
"Gm28437",2.83870961602698,1.46631014951667,1.95674090959852,0.749363465711731,0.453638164854721,NA,"Gm28437",2.89552073554023
"Gm10925",2.97751281756831,-0.374616409327174,1.92920499011641,-0.194181754269964,0.84603356893671,NA,"Gm10925",5.08474657279731
"Gm28661",1.92278887976077,0.816707212662756,2.34071099900086,0.348914160274964,0.727153754107658,NA,"Gm28661",2.22107438219339
"Gm29216",6.92000074506534,-0.0786691723401617,1.22352805702154,-0.0642969908934232,0.948733749418304,NA,"Gm29216",9.54888271505697
"Lmbrd1",1064.47508063187,-0.159500449470539,0.237947237839992,-0.670318558510838,0.502654739007496,0.986508139534287,"Lmbrd1",1308.03354065789
"Adgrb3",427.899425297314,-0.182883251940692,0.270311374068963,-0.67656513741088,0.49868190484243,0.986508139534287,"Adgrb3",424.853157323444
"Gm37880",2.24899179291303,-0.682807094838601,2.62202208590091,-0.260412411668909,0.794545670016535,NA,"Gm37880",4.0627013806483
"Gm37628",1.37550111303014,-0.974998621034612,3.28284012695737,-0.29699850840384,0.766467647908918,NA,"Gm37628",2.65223463641153
"Gm37602",0.940268185407387,-2.030251819144,4.21281357359195,-0.481923015029824,0.629860635970888,NA,"Gm37602",2.30093672404976
"Gm9884",4.93931459727501,-0.016959426765061,1.57931018062167,-0.0107385027799829,0.99143207909496,NA,"Gm9884",4.55701169363961
