"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Fam178b",2.3331568764015,1.04903569032942,2.646447646158,0.396393894983099,0.691814469132017,NA,"Fam178b",0
"Cox5b",3610.78753115482,-0.3532926425341,0.441091002065852,-0.800951823726741,0.423159536571139,0.692169528136752,"Cox5b",3237.82142615272
"Actr1b",3401.38112781685,-0.124044281763894,0.203699724494715,-0.608956551471002,0.542553238407985,0.779912126620848,"Actr1b",3632.9135061254
"4933424G06Rik",6.38796306846588,-0.723039618024743,1.31324138773503,-0.550576325706413,0.581924141523033,0.803937066464832,"4933424G06Rik",8.81286232416704
"Gm33533",1.39982386745596,1.65265321393896,2.69012816310606,0.614339954729437,0.538990705264772,NA,"Gm33533",0
"Zap70",19.8879071123527,0.467528345697049,0.68435831014198,0.68316310150461,0.494503785646237,0.746537236086468,"Zap70",12.7622767967926
"Tmem131",636.252489689312,-0.400204461203294,0.275023398798793,-1.45516513486216,0.145623550519998,0.399433893029585,"Tmem131",794.16588300415
"Vwa3b",12.0394002431702,1.82276342524555,0.992348615173064,1.8368176237417,0.0662368233043348,0.250867968456997,"Vwa3b",6.74466150966662
"Gm37020",0.778469904632415,3.15233614512567,3.27882576606908,0.961422280423563,0.336339885997177,NA,"Gm37020",0
"Cnga3",1.61982487532275,3.18010097917203,2.17442108744958,1.46250466274774,0.143602967550725,NA,"Cnga3",0
"Inpp4a",882.584456077083,-0.394085499769674,0.426355304604897,-0.92431241153402,0.355323682552695,0.635317796190355,"Inpp4a",1093.85035478696
"Coa5",527.082869843499,0.246733168300692,0.207929258825219,1.18662072713918,0.235377256424692,0.516149593736831,"Coa5",499.143252663896
"Unc50",356.441826632046,-0.0103559747383231,0.234536748165062,-0.0441550197116007,0.964780836128202,0.986225734882325,"Unc50",338.321024064323
"Mgat4a",117.8211033953,-0.038597260894296,0.447428089375517,-0.0862647245687387,0.931255979626713,0.973764455523111,"Mgat4a",132.933739301867
"2010300C02Rik",1109.04393649795,-0.644384170242558,0.328108838285828,-1.96393420429964,0.0495377226103839,0.210447932934149,"2010300C02Rik",1189.3644101245
"Gm19863",0.735720871278053,-3.22915694140428,3.51542023190559,-0.918569254422783,0.358320919701906,NA,"Gm19863",1.343617611904
"Tsga10",41.6765610527551,0.82745761487694,0.395227980688887,2.09362103724203,0.036293752023985,0.174058480265217,"Tsga10",30.9553229839546
"Gm26805",5.47776485111798,2.00639328498897,1.03139227575695,1.94532510292114,0.0517358626927505,0.216627477968831,"Gm26805",2.87880845245704
"Lipt1",32.0372040127087,0.191950350601151,0.622430495106374,0.30838840980686,0.757786800140343,0.897310261616125,"Lipt1",37.8968328170599
"Mitd1",52.9871365347537,0.798784777480443,0.49968240209832,1.59858496942478,0.10991285166442,0.337886120763231,"Mitd1",28.3875367616732
"Mrpl30",1021.86714139683,-0.560776322007975,0.357659052138259,-1.56790753276167,0.116902713569516,0.35051653181725,"Mrpl30",936.97900065276
"Txndc9",452.843799115011,-0.100499995989932,0.270495980936792,-0.371539701410264,0.710235591225982,0.874748133535126,"Txndc9",432.909566965512
"Eif5b",403.894740960124,0.287375523212572,0.220702303366685,1.30209571367777,0.19288366825301,0.465226591578898,"Eif5b",410.424037554414
"Rev1",134.563319799838,0.427494697329695,0.341434180998451,1.25205594846883,0.210549477875506,0.487002894597125,"Rev1",119.094694391403
"Aff3",421.978565214587,-0.626319281641111,0.349365485923871,-1.79273370403163,0.0730155145727616,0.265780993129769,"Aff3",559.963996251759
"Gm16150",1.68885394873326,2.18168677918452,2.56145512515839,0.851737263618708,0.394359933456031,NA,"Gm16150",0.351297912361774
"Gm16152",1.86570705922704,1.07575659573209,2.31256995979749,0.465177968421892,0.641804014653502,NA,"Gm16152",1.343617611904
"Lonrf2",1799.70085171371,-0.0532542266556688,0.337472122454377,-0.157803335778849,0.874611770023583,0.951844923201098,"Lonrf2",1974.30211497864
"Chst10",720.600961343939,-0.0324758408900145,0.255374487449236,-0.127169480453564,0.89880626029998,0.961529972032415,"Chst10",777.596308049361
"Nms",23.2487512971903,-0.365196243540076,1.12000717413232,-0.326065985981739,0.744374431110652,0.890722877804199,"Nms",30.3593049426505
"Pdcl3",256.530995336299,-0.0287830629688273,0.294039708297632,-0.0978883537038901,0.922020947968663,0.970323737090737,"Pdcl3",253.490329325154
"Gm37309",6.38873701210283,1.91302009669077,1.39789932351308,1.36849633196984,0.171156769367215,0.435068732251595,"Gm37309",2.4309359151557
"Npas2",355.492514801557,-0.774771466053571,0.529560613736642,-1.46304586473433,0.143454829369936,0.396082560916758,"Npas2",491.437744981793
"Rpl31",2702.82943052827,-0.352299811662642,0.514248434183986,-0.685077072177525,0.49329528749658,0.745444113202725,"Rpl31",1931.64865550609
"Tbc1d8",120.058807649771,-0.103423129492033,0.332799051607295,-0.310767500666057,0.755977377878978,0.89654821765354,"Tbc1d8",131.361971852688
"Cnot11",329.021997571339,-0.272643000125647,0.191961788395823,-1.42029829167595,0.155520858307001,0.414520869542896,"Cnot11",362.168743374471
"Gm15832",7.87591642615587,-0.577782427253391,0.903810841059761,-0.639273618997438,0.522644947235687,0.766372142081256,"Gm15832",8.90786092787652
"Snord89",0.635615304294905,1.54705418165791,3.16356852757049,0.489021865079052,0.624826217090502,NA,"Snord89",0
"Rnf149",99.1479188370555,0.805018013098099,0.391723931190953,2.05506467437568,0.0398727583779246,0.184245044606834,"Rnf149",85.7358959411531
"Creg2",426.712703609021,0.225376062787824,0.32161886506902,0.700755108813216,0.483455857705594,0.738780141197781,"Creg2",402.020981144327
"D930019O06Rik",15.9780322389257,0.0527098017615903,0.741276148384465,0.0711068363341595,0.943312727337937,0.978620084618261,"D930019O06Rik",16.802990799568
"Rfx8",0.461750618719404,0.293975561596306,4.35192187742255,0.0675507442174983,0.946143266200386,NA,"Rfx8",0
"Map4k4",691.029299511341,0.152898304630047,0.241857316325113,0.632183913032905,0.527266707930695,0.769994596360738,"Map4k4",685.629301286629
"4930456G14Rik",6.10299589330199,-1.82434688367055,1.70871133304762,-1.06767412867607,0.285667532473617,0.569812243111901,"4930456G14Rik",5.13330740081682
"Il1r2",2.29275595171825,0.749552437488696,1.53212570309445,0.489223851525248,0.624683225094324,NA,"Il1r2",1.40519164944709
"Gm16894",1.25560496295473,-0.584135706626325,2.60276614996351,-0.224428808801941,0.822423656174165,NA,"Gm16894",2.10778747417064
"Il1r1",18.374007813632,3.91971572446558,1.10905307905283,3.53429046679457,0.000408871476920698,0.00734095964669833,"Il1r1",3.05524541925296
"Il1rl2",0.769888777323206,2.96735809969538,3.84986443174942,0.770769504303552,0.440843566053877,NA,"Il1rl2",0
"Il1rl1",0.839118664582081,1.60771989961421,2.79917278836727,0.574355361803864,0.565727352979146,NA,"Il1rl1",0.447872537301332
"Il18rap",0.27243243980809,1.52512375344017,4.29530530907242,0.355067601415631,0.722538947622187,NA,"Il18rap",0
"Slc9a4",3.35164545781353,4.52922424348502,1.63574718231235,2.76890236612382,0.0056245487284224,0.0498667583547369,"Slc9a4",0
"Slc9a2",4.92372722326368,0.450598766188703,1.10263214815686,0.408657381287054,0.682791114225096,0.861353192157265,"Slc9a2",3.56469199409739
